Storage Interface,Colour,Screen Details,RAM Type,Removable Battery,RAM,Display Type,Weight,USB 3.1,Hard Drive RPM,USB 2.0,Touchscreen,Processor Brand,Webcam Resolution,Screen Resolution,Technologies,Input,Pointer Input,Processor,Adapter,Processor Details,Fingerprint Scanner,RJ45 LAN (Ethernet),Graphics Memory Type,Memory Slots,WiFi,Warranty,RAM Expandable Upto,Storage Type,Graphics Processor,2 in 1 Laptop (Convertible),HDMI,Bluetooth,VGA,Processor Clock Speed,Optical Drive,Video Recording,Warranty Details,Battery Type,Micro USB,Webcam,OS Version,Sales Package,Chipset,USB 3.0,Dimensions (mm),RAM Frequency,Cache,Keyboard,Secondary Storage Capacity,Storage Capacity,Mini DisplayPort,Lockport,Operating System,Battery Cell,Processor Model,Media Card Support,Speakers,Battery Capacity,Dedicated Graphics Memory,Warranty Type,USB Type C,Battery Life (Upto),SIM Card Slot,Screen Size
, Space Grey , WQHD Anti Glare LED Backlit Display , DDR4 ,, 8GB 8 / 10 , LED , 1.45 kg ,,,, No , Intel ,, 3840 x 2160 pixels 10 / 10 ,," Microphone Jack, Headphone Jack, Headphone + Microphone Combo Jack ", Trackpad , Intel Core m5 (6th Gen) 9 / 10 , 41 W , 6Y57 , No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year ,, SSD , Intel HD Graphics 515 ,,, Yes ,, 1.1GHz , No , 720p HD ,, Li-Ion ,, Yes 10 / 10 , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 309.6 x 215.7 x 15.5 mm , 2400MHz ,, QWERTY ,, 256GB 9 / 10 ,, No , Windows , 3 Cell ,," SD, SDHC, SDXC ", Dual speakers ,,,,,,, 13.3 inch 
, Gold , Full HD LED Backlit Anti-Glare IPS Display , DDR4 ,, 8GB , LED ,,,,, No , Intel ,, 1920 x 1080 pixels ,," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Core i5 (7th Gen) , 42 W ,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year ,, SSD , NVIDIA GeForce 940MX ,,, Yes ,, 2.5GHz , No , 720p HD ,, Li-Ion ,, Yes , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 380 x 252.5 x 19.2 , 2400MHz ,, QWERTY ,, 256GB ,, No , Windows , 3 Cell , 7200U ," SD, SDHC, SDXC ", Stereo speakers ,, 4GB Graphics ,,,,, 15.6 inch 
 SATA , Epic Silver , Full HD LED Backlit IPS Display with NVIDIA G-Sync Support , DDR4 ,, 8GB , LED , 2.4 kg ,, 5400 RPM ,, No , Intel ,, 1920 x 1080 pixels , Alienware Sound Center & Audio Recon Software ," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Core i7 (8th Gen) , 68 W ,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year ,, SSD , NVIDIA GeForce GTX 1060 ,,," Yes, 5.0 ",, 2.2GHz , No , 720p HD ,, Li-Ion ,, Yes , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 1 ", 389 x 305 x 25.4 , 2666MHz ,," QWERTY + Numpad, Backlit ",, 256GB ,, Yes , Windows ,, 8750H ," SD, SDHC, SDXC ", Dual speakers ,, 6GB Graphics ,,,,, 15.6 inch 
 SATA , Epic Silver , Full HD LED Backlit IPS Display with NVIDIA G-Sync Support , DDR4 ,, 16GB , LED ,,, 7200 RPM ,, No , Intel ,, 1920 x 1080 pixels , Alienware Sound Center & Audio Recon Software ," Headphone Jack, Microphone Jack, Headphone + Microphone Combo Jack ", Trackpad ,, 99 W ,, No ,,,2," Yes, 802.11 a/b/g/n/ac ", 1 Year ,, SSD , NVIDIA GeForce GTX 1070 ,,, Yes ,, 2.9GHz , No , 1080p FHD ,, Li-Ion ,, Yes , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 1 ", 389 x 305 x 25.4 , 2666MHz ,," Backlit, QWERTY + Numpad ",, 512GB ,, Yes , Windows ,, 8950HK ," SD, SDHC, SDXC ", Dual speakers ,, 8GB Graphics ,,,,, 15.6 inch 
 SATA , Black , HD LED Backlit Truelife Display , DDR4 ,, 4GB 8 / 10 , LED , 2.1 kg ,, 5400 RPM ," Yes, 1 ", No , AMD ,, 1366 x 768 pixels 7 / 10 , Waves MaxxAudio Pro ," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , AMD A6 APU 7 / 10 ,,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year , Upto 8GB , HDD , AMD Radeon R2 ,,," Yes, 4.1 ",, 2GHz ," Yes, DVD Writer ", 720p HD ,, Li-Ion ,, Yes 10 / 10 , Ubuntu ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ",, 2133MHz ,, QWERTY ,, 500GB 8 / 10 ,, No , Linux , 4 Cell , Dual Core 9200 ," SD, SDHC, SDXC ", Dual speakers ,,,,, 5 hours ,, 15.6 inch 
 SATA , Black , HD Display , DDR4 ,, 4GB 7 / 10 ,, 1.96 kg ," Yes, 2 ", 5400 RPM ," Yes, 1 ", No , Intel ,, 1366 x 768 pixels 7 / 10 ,, Headphone + Microphone Combo Jack , Trackpad , Intel Core i3 (6th Gen) 8 / 10 ,,, No , Yes , GDDR3 ,," Yes, 802.11ac ", 1 Year ,, HDD , AMD Radeon R5 M430 , No , Yes ," Yes, 4.1 ", No , 2GHz ," Yes, DVD/CD ",,,, No , Yes 10 / 10 , Windows 10 ,,, No , 14.96 x 10.25 x 0.93 ,, 3 MB , QWERTY + Numpad ,, 1TB 10 / 10 , No ,, Windows ,, 6006U ," SD, SDHC, SDXC ", 2 tuned speakers with Waves MaxxAudio® Pro , 40 WHr , 2GB Graphics , Onsite , No ,, No , 15.6 inch 
 SATA , Black , Full HD LED Backlit Display , DDR4 ,, 16GB 9 / 10 , LED , 2.62 kg ,, 5400 RPM ,, No , Intel ,, 1920 x 1080 pixels 7 / 10 , Waves MaxxAudio Pro ," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Core i7 (7th Gen) 9 / 10 ,,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year ,, SSD , NVIDIA GeForce GTX 1050Ti ,,," Yes, 4.2 ",, 2.8GHz , No , 720p HD ,, Li-Ion ,, Yes 10 / 10 , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 3 ", 384.9 x 274.73 x 25.4 , 2400MHz ,, QWERTY ,, 128GB 8 / 10 ,, Yes 10 / 10 , Windows , 6 Cell , 7700HQ ," SD, SDHC, SDXC ", Dual speakers ,, 4GB Graphics ,,, 4 hours ,, 15.6 inch 
 SATA , Black , Full HD LED Backlit Anti-glare IPS Display , DDR4 ,, 16GB 9 / 10 , LED , 2.62 kg ,, 5400 RPM ,, No , Intel ,, 1920 x 1080 pixels 7 / 10 , Waves MaxxAudio Pro ," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Core i7 (7th Gen) 9 / 10 , 74 W ,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year , Upto 32GB , SSD , NVIDIA GeForce GTX 1050Ti ,,," Yes, 4.2 ",, 2.8GHz , No , 720p HD ,, Li-Ion ,, Yes 10 / 10 , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 3 ", 384.9 x 274.73 x 25.4 , 2400MHz ,, QWERTY ,, 256GB 9 / 10 ,, No , Windows , 6 Cell , 7700HQ ," SD, SDHC, SDXC ", Stereo speakers ,, 4GB Graphics ,,,,, 15.6 inch 
 SATA , Licorice Black , Full HD LED Backlit Anti-glare Display , DDR4 ,, 8GB 8 / 10 ,, 2.2 kg , Yes , 5400 RPM , No , No , Intel ,, 1920 x 1080 pixels 7 / 10 ,, Headphone + Microphone Combo Jack , Trackpad , Intel Core i7 (8th Gen) 9 / 10 , 65 W , Turbo Boost Upto 4 GHz , No , No , GDDR5 ,," Yes, IEEE 802.11ac ", 1 Year ,, HDD , AMD Radeon 530 , No , Yes ," Yes, 4.2 ", No , 1.8GHz , No ,,,, No , Yes 10 / 10 , Windows 10 ,,, No , 15.6 x 9.60 x 0.79 , 2400MHz , 8 MB ," Backlit, QWERTY ",, 2TB 10 / 10 , No ,, Windows ,, 8550U ," SD, SDHC, SDXC ", Built-in Speakers ,, 4GB Graphics , Onsite , Yes ,, No , 15.6 inch 
, Silver , Full HD LED Backlit Wideview Anti-glare Display , DDR4 ,, 8GB 8 / 10 , LED , 1.39 kg ,,,, No , Intel ,, 1920 x 1080 pixels 7 / 10 , Waves MaxxAudio Pro ," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Core i5 (8th Gen) 9 / 10 , 38 W ,, Yes 10 / 10 ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year , Upto 32GB , SSD , Intel HD Graphics 620 ,,," Yes, 4.1 ", Yes , 1.8GHz , No , 720p HD ,, Li-Ion ,, Yes 10 / 10 , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 323.9 x 219.9 x 15.8 , 2400MHz ,," QWERTY + Numpad, Backlit ",, 256GB 9 / 10 ,, No , Windows , 3 Cell , 8250U ," SD, SDHC, SDXC ", Two Tuned Speakers ,,,,,,, 13.3 inch 
 SATA , Black , HD LED Backlit Display , DDR4 ,, 4GB 8 / 10 , LED , 1.8 kg ,, 5400 RPM ," Yes, 1 ", No , Intel ,, 1366 x 768 pixels 7 / 10 , Waves MaxxAudio Pro ," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Celeron Dual Core 6 / 10 , 40 W ,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year , Upto 8GB , HDD , Intel HD Graphics ,,," Yes, 4.1 ", Yes , 1.8GHz ," Yes, DVD Writer ", 720p HD ,, Li-Ion ,, Yes 10 / 10 ,," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 345 x 243 x 23.5 mm , 2133MHz ,, QWERTY ,, 1TB 10 / 10 ,, No , Linux , 4 Cell , 3865U ," SD, SDHC, SDXC ", Stereo speakers ,,,,,,, 14 inch 
 SATA , Grey , Full HD LED Backlit IPS Multi-touch Display , DDR4 ,, 4GB 7 / 10 , LED , 1.71 kg ,, 5400 RPM ," Yes, 1 ", Yes , Intel ,, 1920 x 1080 pixels 8 / 10 , Waves MaxxAudio Pro ," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Core i3 (7th Gen) 8 / 10 , 42 W ,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year , Upto 8GB , HDD , Intel HD Graphics 620 ,,," Yes, 4.1 ", Yes , 2.4GHz , No , 720p HD ,, Li-Ion ,, Yes 10 / 10 , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 325.1 x 226.1 x 20.3 , 2133MHz ,, QWERTY ,, 1TB 10 / 10 ,, No , Windows , 3 Cell , 7100U ," SD, SDHC, SDXC ", Stereo speakers ,,,,,,, 13.3 inch 
 SATA , Silver , HD Truelife LED-Backlit Touch Display with Wide Viewing , DDR3 ,, 4GB 7 / 10 ,, 1.3 kg ,, 5400 RPM ," Yes, 1 ", Yes , Intel ,, 1366 x 768 pixels 7 / 10 ,, Headphone + Microphone Combo Jack , Trackpad , Intel Core i3 (6th Gen) 8 / 10 ,, 2 Cores , No , Yes ,,1," Yes, 802.11 b/g/n ", 1 Year ,, HDD , Intel HD Graphics 520 , Yes ," Yes, v1.4a "," Yes, 4.0 ",, 2GHz ,,,,,, Yes 10 / 10 , Windows 10 ,,," Yes, 2 ", 11.81 x 7.91 x 0.74 , 1600MHz , 3 MB , QWERTY ,, 500GB 8 / 10 ,,, Windows ,, 6100U ," SD, SDHC, SDXC ", Stereo Speakers ,,, Accidental Damage ,, 11 hours ,, 11.6 inch 
 SATA , Black , HD LED Backlit with Truelife Display , DDR3 ,, 4GB , LED , 2 kg ,, 5400 RPM ,, No , Intel ,, 1366 x 768 pixels , HD Audio Solution ," Headphone Jack, Microphone Jack ", Trackpad , Intel Core i3 (5th Gen) ,,, No ,,,2," Yes, 802.11 a/b/g/n/ac ",, Upto 8GB , HDD , Intel HD Graphics 5500 ,,," Yes, 4.0 ",, 2GHz ," Yes, Tray-load DVD RW Drive ", 720p HD ,2, Li-Ion ,, Yes , Windows 8.1 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 345 x 243 x 23.3 , 1600MHz ,, QWERTY + Numpad ,, 500GB ,, Yes , Windows , 4 Cell , 5005U ," SD, SDHC, SDXC ", Stereo speakers ,,,,,,, 15.6 inch 
 SATA , Red , HD LED Display , DDR3 ,, 4GB 7 / 10 ,, 1.5 kg ,, 5400 RPM ," Yes, 1 ",, Intel ,, 1366 x 768 pixels 7 / 10 ,, Headphone + Microphone Combo Jack , Trackpad , Intel Pentium Quad Core 7 / 10 , 45 W ,, No , Yes ,,, Yes , 1 Year ,, HDD , Intel HD Graphics , Yes , Yes , Yes ,, 1.6GHz ,,,,,, Yes 10 / 10 , Windows 10 ,,," Yes, 1 ", 15.28 x 7.80 x 0.82 , 1600MHz , 2 MB , QWERTY ,, 500GB 8 / 10 ,,, Windows ,, N3710 , SD , Waves MaxxAudio Pro ,,,,, 7 hours ,, 11.6 inch 
 SATA , Black , HD LED Backlit Display , DDR4 ,, 8GB 9 / 10 , LED , 2.25 kg ,, 5400 RPM ," Yes, 1 ", No , Intel , 0.9MP , 1366 x 768 pixels 8 / 10 ,," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Core i5 (7th Gen) 10 / 10 , 40 W ,, No ,,,1," Yes, 802.11 b/g/n ", 1 Year , Upto 16GB , HDD , Intel HD Graphics 620 ,,," Yes, 4.2 ", Yes , 2.5GHz ," Yes, DVD Writer ", 720p HD ,, Li-Ion ,, Yes 10 / 10 , Windows 8.1 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 381 x 261.6 x 25.4 , 2400MHz ,, QWERTY ,, 1TB 10 / 10 ,, Yes 10 / 10 , Windows , 4 Cell , 7200U ," SD, SDHC, SDXC ", Stereo speakers ,,,,,,, 15.6 inch 
 SATA , Black , LED Backlit Display with TrueLife and HD Resolution , DDR3 ,, 4GB , LED , 2.4 kg ,, 5400 RPM ,, No , Intel , 0.9MP , 1366 x 768 pixels , HD Audio Solution ," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Core i3 (5th Gen) , 40 W ,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year , Upto 8GB , HDD , Intel HD Graphics 5500 ,,," Yes, 4.0 ", Yes , 2GHz ," Yes, DVD R/W Writer ", 720p HD ,, Li-Ion ,, Yes ,," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 380 x 260.4 x 24 , 1600MHz ,, QWERTY ,, 500GB ,, Yes , Linux , 4 Cell , 5005U ," SD, SDHC, SDXC ", Dual Tuned Speakers ,,,,, 7 hours ,, 15.6 inch 
 SATA , Black , HD Anti-Glare LED-Backlit Display , DDR3 ,, 4GB , LED , 2.2 kg ,, 5400 RPM ,, No , Intel ,, 1366 x 768 pixels , Wave MaxxAudio ," Headphone Jack, Microphone Jack ", Trackpad , Intel Core i3 (5th Gen) , 45 W ,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year ,, HDD , Intel HD Graphics 5500 ,,," Yes, 4.0 ", Yes , 2GHz ," Yes, 9.5 mm SATA tray load 8X DVD+/-RW Drive ", 720p HD ,, Li-Ion ,, Yes , Ubuntu ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 380 x 260 x 21.7 , 1600MHz ,, QWERTY + Numpad ,, 1TB ,,, Linux , 4 Cell , 5005U ," SD, SDHC, SDXC ", Stereo Speakers (2W x 2) ,,,,, 8.5 hours ,, 15.6 inch 
 SATA , Grey , Full HD IPS Anti-glare Display with Tobii IR Eye-tracking Display , DDR4 ,, 16GB , LED ,,, 7200 RPM ,, No , Intel ,, 1920 x 1080 pixels ,," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Core i7 (6th Gen) ,,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year ,, SSD , NVIDIA GeForce GTX 1070 ,,," Yes, 4.1 ", No , 2.6GHz , No , 1080p HD ,, Li-Ion ,, Yes , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 3 ", 424 x 332 x 29.9 , 2400MHz ,," Backlit, QWERTY + Numpad ",, 512GB ,, No , Windows , 6 Cell , 6700HQ ," SD, SDHC, SDXC ", Stereo speakers ,, 8GB Graphics ,,,,, 17.3 inch 
 SATA , Black , HD LED Backlit Display , DDR3 ,, 4GB 7 / 10 ,, 2.3 kg , No , 5400 RPM ," Yes, 1 ", No , Intel ,, 1366 x 768 pixels 6 / 10 ,, Headphone + Microphone Combo Jack , Trackpad , Intel Core i3 (6th Gen) 8 / 10 , 65 W ,, No , Yes ,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year , Upto 16GB , HDD , Intel HD Graphics 520 , No , Yes ," Yes, 4.0 ", No , 2.3GHz , No ,,,, No ," Yes, 0.9 MP 10 / 10 ", Windows 10 ,,," Yes, 2 ", 15.04 x 9.96 x 0.80 , 1600MHz , 3 MB , QWERTY + Numpad ,, 1TB 10 / 10 , No ,, Windows ,, 6100U ," SD, SDHC, SDXC ", Two Tuned Speakers ,,, Onsite , No ,, No , 15.6 inch 
 SATA , Anodized Aluminum , Full HD LED Backlit IPS Anti-glare Display , DDR4 ,, 16GB , LED , 4.2 kg ,, 7200 RPM ,, No , Intel , 2MP , 1920 x 1080 pixels , HD Audio Solution ," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Core i7 (6th Gen) ,,, No ,,,2," Yes, 802.11 a/b/g/n/ac ", 1 Year ,, HDD , NVIDIA GeForce 980M ,,, Yes ,, 2.6GHz ,,,, Li-Ion ,, Yes , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",,, 413 x 299 x 48.0 , 2400MHz ,," Backlit, QWERTY ",, 1TB ,, Yes , Windows , 8 Cell , 6700HQ ," SD, SDHC, SDXC ", 2Wx2 Stereo Speakers ,, 8GB Graphics ,,,,, 17.3 inch 
 SATA , White , HD LED Backlit Touch Display , DDR3 ,, 4GB 7 / 10 , LED , 1.3 kg ,, 5400 RPM ,, Yes , Intel ,, 1366 x 768 pixels 7 / 10 , HD Audio Solution ," Headphone + Microphone Combo Jack, Microphone Jack, Headphone Jack ", Trackpad , Intel Core m3 (6th Gen) 10 / 10 ,, 6Y30 , No ,,,1," Yes, 802.11 b/g/n ", 1 Year ,, HDD , Intel HD Graphics 515 ,,," Yes, 4.0 ",, 1GHz ,, 720p HD ,, Li-Ion ,, Yes 10 / 10 , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 1 ", 287 x 201 x 20.9 , 1600MHz ,, QWERTY + Numpad ,, 500GB 8 / 10 ,,, Windows , 2 Cell ,," SD, SDHC, SDXC ", 2 Tuned Speakers ,,,,,,, 11.6 inch 
 SATA , Black , HD LED Backlit Anti-glare Display , DDR4 ,, 4GB , LED , 2.2 kg ,, 5400 RPM ,, No , Intel ,, 1366 x 768 pixels , HD Audio Solution ," Headphone Jack, Microphone Jack ", Trackpad , Intel Core i3 (5th Gen) ,,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 3 Years ,, HDD , Intel HD Graphics 5500 ,,," Yes, 4.0 ",, 2GHz ," Yes, CD Writer ", 720p HD ,, Li-Ion ,, Yes , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 380 x 260 x 21.7 , 2400MHz ,, QWERTY + Numpad ,, 1TB ,,, Windows ,, 5005U ," SD, SDHC, SDXC ", Stereo Speakers (2W x 2) ,,,,, 5 hours ,, 15.6 inch 
 SATA , Black , HD LED Backlit Anti-glare Display , DDR4 ,, 4GB , LED , 2.2 kg ,, 5400 RPM ,, No , Intel ,, 1366 x 768 pixels , HD Audio Solution ," Headphone Jack, Microphone Jack ", Trackpad , Intel Core i3 (5th Gen) ,,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 3 Years ,, HDD , Intel HD Graphics 5500 ,,," Yes, 4.0 ",, 2GHz ," Yes, CD Writer ", 720p HD ,, Li-Ion ,, Yes , Windows 8.1 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 380 x 260 x 21.7 , 2400MHz ,, QWERTY + Numpad ,, 1TB ,,, Windows ,, 5005U ," SD, SDHC, SDXC ", Stereo Speakers (2W x 2) ,,,,, 5 hours ,, 15.6 inch 
 SATA , Black , HD LED Backlit Anti-glare Display , DDR4 ,, 4GB ,,,, 5400 RPM , Yes , No , Intel ,, 1366 x 768 pixels ,, Headphone + Microphone Combo Jack , Trackpad , Intel Core i5 (6th Gen) ,, Turbo Boost Upto 2.8 GHz , No , Yes ,,," Yes, IEEE 802.11ac ", 1 Year ,, HDD , Intel HD Graphics 5500 , No , Yes ," Yes, 4.0 ", Yes , 2.3GHz , Yes ,,,, No , Yes , Windows 10 ,,, Yes ,, 1600MHz , 3 MB , QWERTY + Numpad ,, 1TB ,,, Windows ,, 6200U ," SD, SDHC, SDXC ", Stereo Speakers ,,, Onsite , No , 5 hours , No , 15.6 inch 
, Black , HD Truelife LED-Backlit Display , DDR3 ,, 4GB 7 / 10 , LED , 2 kg ,,,, No , Intel ,, 1366 x 768 pixels 7 / 10 , HD Audio Solution ," Microphone Jack, Headphone Jack ", Trackpad , Intel Core i5 (6th Gen) 9 / 10 ,, 6260U , No ,,,2," Yes, 802.11 a/b/g/n/ac ", 1 Year ,, SSD , Intel Iris Graphics 540 ,,," Yes, 4.0 ",, 1.8GHz ," Yes, Tray load DVD Drive (Reads and Writes to DVD/CD) ", 720p HD ,, Li-Ion ,, Yes 10 / 10 , Windows 10 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 380 x 260 x 23.7 , 1600MHz ,, QWERTY + Numpad ,, 256GB 9 / 10 ,, Yes 10 / 10 , Windows , 4 Cell ,," SD, SDHC, SDXC ", Stereo speakers ,,,,,,, 15.6 inch 
 SATA , Grey , LED Backlit Display with Truelife , DDR3 ,, 4GB , LED , 2.2 kg ,, 5400 RPM ,, No , Intel ,, 1366 x 768 pixels , HD Audio Solution ," Headphone Jack, Microphone Jack ", Trackpad , Intel Core i3 (4th Gen) ,,, No ,,,2," Yes, 802.11 b/g/n ", 1 Year ,, HDD , Intel HD Graphics 4400 ,,," Yes, 4.0 ",, 1.7GHz ," Yes, CD Writer ", 720p HD ,, Li-Ion ,, Yes , Windows 8.1 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 380 x 260 x 21.7 , 1600MHz ,, QWERTY + Numpad ,, 500GB ,,, Windows , 4 Cell , 4005U ," SD, SDHC, SDXC ", Stereo speakers ,,,,, 7 hours ,, 15.6 inch 
 SATA , Black , HD LED-Backlit Truelife Display , DDR3 ,, 4GB , LED , 2.2 kg ,, 5400 RPM ,, No , Intel ,, 1366 x 768 pixels , HD Audio Solution ," Headphone Jack, Microphone Jack ", Trackpad , Intel Core i3 (4th Gen) ,,, No ,,,2," Yes, 802.11 b/g/n ", 1 Year ,, HDD , Intel HD Graphics 4400 ,,," Yes, 4.0 ",, 1.7GHz ,, 720p HD ,, Li-Ion ,, Yes , Windows 8.1 ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 380 x 260 x 21.7 , 1600MHz ,, QWERTY + Numpad ,, 1TB ,, Yes , Windows , 4 Cell , 4005U ," SD, SDHC, SDXC ", 4 x Stereo Speakers ,,,,,,, 15.6 inch 
 SATA , Grey , HD LED Backlit Widescreen Anti Glare Display , DDR3 ,, 4GB , LED , 2.2 kg ,, 5400 RPM ,, No , Intel ,, 1366 x 768 pixels , HD Audio Solution ," Headphone Jack, Headphone + Microphone Combo Jack, Microphone Jack ", Trackpad , Intel Celeron Dual Core , 45 W ,, No ,,,1," Yes, 802.11 a/b/g/n/ac ", 1 Year , Upto 8GB , HDD , Intel HD Graphics ,,," Yes, 4.0 ",, 1.5GHz ," Yes, DVD Writer ", 720p HD ,, Li-Ion ,, Yes , Ubuntu ," Laptop, Power Adapter & Cable, Quick Start Guide ",," Yes, 2 ", 380 x 260 x 21.7 , 1600MHz ,," Backlit, QWERTY + Numpad ",, 500GB ,, Yes , Linux , 4 Cell , 3205U ," SD, SDHC, SDXC ", Stereo speakers ,,,,, 3.5 hours ,, 15.6 inch 
 SATA , Matte Black , Full HD LED Backlit Anti-glare IPS Display , DDR4 ,, 8GB 8 / 10 ,,,, 5400 RPM ,, No , Intel ,, 1920 x 1080 pixels 7 / 10 ,, Headphone + Microphone Combo Jack , Trackpad , Intel Core i7 (7th Gen) 9 / 10 ,, Turbo Boost Upto 3.8 GHz , No , Yes , GDDR5 ,, Yes , 1 Year , Upto 32GB , HDD , NVIDIA GeForce GTX 1050 , No , Yes , Yes , No , 2.8GHz , No ,,,, No , Yes 10 / 10 , Windows 10 ,,,,, 2400MHz , 4 MB , QWERTY + Numpad , 128GB SSD , 1TB 10 / 10 , No ,, Windows ,, 7700HQ ," SD, MMC ",,, 4GB Graphics , Onsite , No ,, No , 15.6 inch 
 SATA , Black , HD LED Backlit Truelife Display , DDR4 , Yes , 4GB 6 / 10 ,,, No , 5400 RPM ," Yes, 1 ", No , AMD ,, 1366 x 768 pixels 7 / 10 ,, Headphone + Microphone Combo Jack , Trackpad , AMD A6 APU 7 / 10 ,,, No , Yes ,,," Yes, IEEE 802.11ac ", 1 Year , Upto 8GB , HDD , AMD Radeon R5 M430 , No , Yes ," Yes, 4.1 ", No , 2GHz , Yes ,,,, No , Yes 10 / 10 , Windows 10 ,,," Yes, 2 ",, 2400MHz , 2 MB , QWERTY + Numpad ,, 500GB 8 / 10 , No ,, Windows ,, A6-9200 ," SD, SDHC, SDXC ", Dual Speakers ,,, Onsite , No ,, No , 15.6 inch 
, Black , LED , DDR4 ,, 4GB 7 / 10 ,, 1.76 kg ," Yes, 2 ",," Yes, 1 ", No , Intel ,, 1366 x 768 pixels 6 / 10 ,, Headphone + Microphone Combo Jack , Trackpad , Intel Core i3 (6th Gen) 8 / 10 ,,,, Yes ,,, Yes , 1 Year ,, HDD ,, No , Yes , Yes , Yes , 2GHz , No ,,,, No , Yes 10 / 10 , Windows 10 ,,, No , 13.3 x 9.6 x 0.92 , 2133MHz , 3 MB , QWERTY + Numpad ,, 500GB 8 / 10 , No ,, Windows ,, 6006U , SD ,,,,, No ,, No , 14 inch 
